product_id,brand_id,category,product_lifecycle,main_material,weight_grams
FR_PRD_00561,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,216
FR_PRD_00562,FR03,Knitwear,Seasonal_Standard,Cashmere 3D Knit,429
FR_PRD_00563,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,241
FR_PRD_00564,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,190
FR_PRD_00565,FR06,Smart Casual Pants,Seasonal_Standard,Cotone Supima,298
FR_PRD_00566,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,177
FR_PRD_00567,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),265
FR_PRD_00568,FR06,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),189
FR_PRD_00569,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,281
FR_PRD_00570,FR04,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,415
FR_PRD_00571,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),256
FR_PRD_00572,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,272
FR_PRD_00573,FR04,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),207
FR_PRD_00574,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,377
FR_PRD_00575,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,151
FR_PRD_00576,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,254
FR_PRD_00577,FR01,Knitwear,Core_Long_Term,Lana Merino Extra Fine,471
FR_PRD_00578,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),212
FR_PRD_00579,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,215
FR_PRD_00580,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,278
FR_PRD_00581,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,305
FR_PRD_00582,FR04,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),140
FR_PRD_00583,FR02,Innerwear & Loungewear,Core_Long_Term,HEATTECH (Misto Acrilico/Rayon),134
FR_PRD_00584,FR01,Knitwear,Core_Long_Term,Cashmere 3D Knit,435
FR_PRD_00585,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,374
FR_PRD_00586,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,315
FR_PRD_00587,FR03,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),132
FR_PRD_00588,FR04,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),402
FR_PRD_00589,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,304
FR_PRD_00590,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,360
FR_PRD_00591,FR06,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,288
FR_PRD_00592,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,151
FR_PRD_00593,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,291
FR_PRD_00594,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,182
FR_PRD_00595,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,161
FR_PRD_00596,FR03,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),162
FR_PRD_00597,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,167
FR_PRD_00598,FR04,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),344
FR_PRD_00599,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),425
FR_PRD_00600,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,253
FR_PRD_00601,FR04,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),111
FR_PRD_00602,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,207
FR_PRD_00603,FR01,Innerwear & Loungewear,Core_Long_Term,HEATTECH (Misto Acrilico/Rayon),248
FR_PRD_00604,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,290
FR_PRD_00605,FR06,Knitwear,Seasonal_Standard,Cashmere 3D Knit,499
FR_PRD_00606,FR04,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),398
FR_PRD_00607,FR02,Innerwear & Loungewear,Core_Long_Term,AIRism (Cupro/Poliestere),123
FR_PRD_00608,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),377
FR_PRD_00609,FR06,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),138
FR_PRD_00610,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,177
FR_PRD_00611,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,280
FR_PRD_00612,FR03,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,180
FR_PRD_00613,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,349
FR_PRD_00614,FR05,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),158
FR_PRD_00615,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,268
FR_PRD_00616,FR06,Smart Casual Pants,Seasonal_Standard,Cotone Supima,212
FR_PRD_00617,FR02,Innerwear & Loungewear,Core_Long_Term,HEATTECH (Misto Acrilico/Rayon),204
FR_PRD_00618,FR03,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),130
FR_PRD_00619,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),231
FR_PRD_00620,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),348
FR_PRD_00621,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,356
FR_PRD_00622,FR04,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),164
FR_PRD_00623,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,256
FR_PRD_00624,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,264
FR_PRD_00625,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,278
FR_PRD_00626,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,227
FR_PRD_00627,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),395
FR_PRD_00628,FR06,Knitwear,Seasonal_Standard,Cashmere 3D Knit,424
FR_PRD_00629,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,275
FR_PRD_00630,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,293
FR_PRD_00631,FR04,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),117
FR_PRD_00632,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),443
FR_PRD_00633,FR03,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,395
FR_PRD_00634,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,342
FR_PRD_00635,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,233
FR_PRD_00636,FR06,Smart Casual Pants,Seasonal_Standard,Cotone Supima,394
FR_PRD_00637,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,191
FR_PRD_00638,FR05,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,360
FR_PRD_00639,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,300
FR_PRD_00640,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),381
FR_PRD_00641,FR02,Innerwear & Loungewear,Core_Long_Term,HEATTECH (Misto Acrilico/Rayon),120
FR_PRD_00642,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,328
FR_PRD_00643,FR04,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),153
FR_PRD_00644,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),238
FR_PRD_00645,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),372
FR_PRD_00646,FR05,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,347
FR_PRD_00647,FR04,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),191
FR_PRD_00648,FR01,Innerwear & Loungewear,Core_Long_Term,AIRism (Cupro/Poliestere),119
FR_PRD_00649,FR02,Innerwear & Loungewear,Core_Long_Term,AIRism (Cupro/Poliestere),132
FR_PRD_00650,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,270
FR_PRD_00651,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),376
FR_PRD_00652,FR04,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),418
FR_PRD_00653,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),350
FR_PRD_00654,FR04,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),171
FR_PRD_00655,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,354
FR_PRD_00656,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),233
FR_PRD_00657,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,384
FR_PRD_00658,FR06,Smart Casual Pants,Seasonal_Standard,Cotone Supima,286
FR_PRD_00659,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),303
FR_PRD_00660,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,210
FR_PRD_00661,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,353
FR_PRD_00662,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),351
FR_PRD_00663,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),259
FR_PRD_00664,FR03,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),246
FR_PRD_00665,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),336
FR_PRD_00666,FR01,Innerwear & Loungewear,Core_Long_Term,HEATTECH (Misto Acrilico/Rayon),171
FR_PRD_00667,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,324
FR_PRD_00668,FR03,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,375
FR_PRD_00669,FR03,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,314
FR_PRD_00670,FR03,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),232
FR_PRD_00671,FR01,Innerwear & Loungewear,Core_Long_Term,AIRism (Cupro/Poliestere),175
FR_PRD_00672,FR05,Knitwear,Seasonal_Standard,Cashmere 3D Knit,273
FR_PRD_00673,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,372
FR_PRD_00674,FR06,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),184
FR_PRD_00675,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,196
FR_PRD_00676,FR01,Innerwear & Loungewear,Core_Long_Term,AIRism (Cupro/Poliestere),123
FR_PRD_00677,FR03,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),206
FR_PRD_00678,FR04,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),160
FR_PRD_00679,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,332
FR_PRD_00680,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,316
FR_PRD_00681,FR06,Knitwear,Seasonal_Standard,Cashmere 3D Knit,453
FR_PRD_00682,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,313
FR_PRD_00683,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,346
FR_PRD_00684,FR05,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),217
FR_PRD_00685,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),437
FR_PRD_00686,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),433
FR_PRD_00687,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),212
FR_PRD_00688,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,356
FR_PRD_00689,FR03,Knitwear,Seasonal_Standard,Cashmere 3D Knit,373
FR_PRD_00690,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,177
FR_PRD_00691,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,185
FR_PRD_00692,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),354
FR_PRD_00693,FR05,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),130
FR_PRD_00694,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,393
FR_PRD_00695,FR06,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),169
FR_PRD_00696,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,262
FR_PRD_00697,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),382
FR_PRD_00698,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),216
FR_PRD_00699,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,397
FR_PRD_00700,FR03,Knitwear,Seasonal_Standard,Cashmere 3D Knit,317
FR_PRD_00701,FR01,Knitwear,Core_Long_Term,Cashmere 3D Knit,340
FR_PRD_00702,FR04,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),217
FR_PRD_00703,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),347
FR_PRD_00704,FR01,Innerwear & Loungewear,Core_Long_Term,AIRism (Cupro/Poliestere),153
FR_PRD_00705,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),378
FR_PRD_00706,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),404
FR_PRD_00707,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,198
FR_PRD_00708,FR03,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),112
FR_PRD_00709,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),409
FR_PRD_00710,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,283
FR_PRD_00711,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),306
FR_PRD_00712,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,273
FR_PRD_00713,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,397
FR_PRD_00714,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,269
FR_PRD_00715,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),265
FR_PRD_00716,FR02,Innerwear & Loungewear,Core_Long_Term,HEATTECH (Misto Acrilico/Rayon),220
FR_PRD_00717,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),342
FR_PRD_00718,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),328
FR_PRD_00719,FR06,Smart Casual Pants,Seasonal_Standard,Cotone Supima,233
FR_PRD_00720,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),314
FR_PRD_00721,FR04,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),118
FR_PRD_00722,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),207
FR_PRD_00723,FR03,Knitwear,Seasonal_Standard,Cashmere 3D Knit,434
FR_PRD_00724,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,196
FR_PRD_00725,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,183
FR_PRD_00726,FR03,Knitwear,Seasonal_Standard,Cashmere 3D Knit,430
FR_PRD_00727,FR06,Smart Casual Pants,Seasonal_Standard,Cotone Supima,215
FR_PRD_00728,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),335
FR_PRD_00729,FR05,Knitwear,Seasonal_Standard,Cashmere 3D Knit,334
FR_PRD_00730,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),241
FR_PRD_00731,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,227
FR_PRD_00732,FR01,Knitwear,Core_Long_Term,Lana Merino Extra Fine,353
FR_PRD_00733,FR03,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,260
FR_PRD_00734,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),378
FR_PRD_00735,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),292
FR_PRD_00736,FR03,Knitwear,Seasonal_Standard,Cashmere 3D Knit,472
FR_PRD_00737,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,368
FR_PRD_00738,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,312
FR_PRD_00739,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,211
FR_PRD_00740,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,151
FR_PRD_00741,FR03,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),217
FR_PRD_00742,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,253
FR_PRD_00743,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),296
FR_PRD_00744,FR03,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,382
FR_PRD_00745,FR04,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),225
FR_PRD_00746,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,334
FR_PRD_00747,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),233
FR_PRD_00748,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),415
FR_PRD_00749,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,229
FR_PRD_00750,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,355
FR_PRD_00751,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,158
FR_PRD_00752,FR05,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,482
FR_PRD_00753,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),370
FR_PRD_00754,FR06,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),245
FR_PRD_00755,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),210
FR_PRD_00756,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,214
FR_PRD_00757,FR05,Knitwear,Seasonal_Standard,Cashmere 3D Knit,391
FR_PRD_00758,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,302
FR_PRD_00759,FR01,Knitwear,Core_Long_Term,Lana Merino Extra Fine,364
FR_PRD_00760,FR03,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),106
FR_PRD_00761,FR04,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),199
FR_PRD_00762,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,300
FR_PRD_00763,FR06,Knitwear,Seasonal_Standard,Cashmere 3D Knit,340
FR_PRD_00764,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,167
FR_PRD_00765,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,268
FR_PRD_00766,FR06,Knitwear,Seasonal_Standard,Cashmere 3D Knit,319
FR_PRD_00767,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,279
FR_PRD_00768,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),417
FR_PRD_00769,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,220
FR_PRD_00770,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),377
FR_PRD_00771,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,372
FR_PRD_00772,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,219
FR_PRD_00773,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,203
FR_PRD_00774,FR03,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,194
FR_PRD_00775,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,150
FR_PRD_00776,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,246
FR_PRD_00777,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),277
FR_PRD_00778,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,237
FR_PRD_00779,FR04,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),105
FR_PRD_00780,FR05,Knitwear,Seasonal_Standard,Cashmere 3D Knit,345
FR_PRD_00781,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),400
FR_PRD_00782,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,155
FR_PRD_00783,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),272
FR_PRD_00784,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),442
FR_PRD_00785,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,358
FR_PRD_00786,FR03,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),167
FR_PRD_00787,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),284
FR_PRD_00788,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),398
FR_PRD_00789,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,306
FR_PRD_00790,FR04,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),391
FR_PRD_00791,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,387
FR_PRD_00792,FR04,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),159
FR_PRD_00793,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,173
FR_PRD_00794,FR03,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),142
FR_PRD_00795,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),315
FR_PRD_00796,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),307
FR_PRD_00797,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,357
FR_PRD_00798,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),312
FR_PRD_00799,FR03,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,318
FR_PRD_00800,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),210
FR_PRD_00801,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,309
FR_PRD_00802,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,254
FR_PRD_00803,FR03,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,346
FR_PRD_00804,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),311
FR_PRD_00805,FR02,Smart Casual Pants,Core_Long_Term,Cotone Supima,232
FR_PRD_00806,FR01,Innerwear & Loungewear,Core_Long_Term,HEATTECH (Misto Acrilico/Rayon),108
FR_PRD_00807,FR02,Innerwear & Loungewear,Core_Long_Term,AIRism (Cupro/Poliestere),219
FR_PRD_00808,FR04,Knitwear,Seasonal_Standard,Cashmere 3D Knit,350
FR_PRD_00809,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,193
FR_PRD_00810,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,198
FR_PRD_00811,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),232
FR_PRD_00812,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,373
FR_PRD_00813,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,309
FR_PRD_00814,FR03,Knitwear,Seasonal_Standard,Cashmere 3D Knit,498
FR_PRD_00815,FR06,Smart Casual Pants,Seasonal_Standard,Cotone Supima,208
FR_PRD_00816,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,233
FR_PRD_00817,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),362
FR_PRD_00818,FR02,Smart Casual Pants,Core_Long_Term,Cotone Supima,400
FR_PRD_00819,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,350
FR_PRD_00820,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,353
FR_PRD_00821,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,258
FR_PRD_00822,FR04,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),137
FR_PRD_00823,FR06,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),192
FR_PRD_00824,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),224
FR_PRD_00825,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),248
FR_PRD_00826,FR02,Smart Casual Pants,Core_Long_Term,Cotone Supima,228
FR_PRD_00827,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),205
FR_PRD_00828,FR04,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),157
FR_PRD_00829,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,150
FR_PRD_00830,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,341
FR_PRD_00831,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,203
FR_PRD_00832,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,255
FR_PRD_00833,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),288
FR_PRD_00834,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,308
FR_PRD_00835,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,294
FR_PRD_00836,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,172
FR_PRD_00837,FR03,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,375
